Slope,Elevation,TurbulenceIntensity,Quarter1-AirTemperature,Quarter1-RelativeHumidity,Quarter1-Precipitation,Quarter1-WindSpeed,Quarter1-WindGustSpeed,Quarter1-AirPressure,Quarter2-AirTemperature,Quarter2-RelativeHumidity,Quarter2-Precipitation,Quarter2-WindSpeed,Quarter2-WindGustSpeed,Quarter2-AirPressure,Quarter3-AirTemperature,Quarter3-RelativeHumidity,Quarter3-Precipitation,Quarter3-WindSpeed,Quarter3-WindGustSpeed,Quarter3-AirPressure,Quarter4-AirTemperature,Quarter4-RelativeHumidity,Quarter4-Precipitation,Quarter4-WindSpeed,Quarter4-WindGustSpeed,Quarter4-AirPressure,Yearly-AirTemperature,Yearly-RelativeHumidity,Yearly-Precipitation,Yearly-WindSpeed,Yearly-WindGustSpeed,Yearly-AirPressure,Label
24.48,2079.49,38.01,-18.75,12.32,301.32,6,59.58,1026.76,19.2,80.78,214.21,5.21,88.1,986.78,2.35,5.67,31.82,4.49,94.16,1013.85,-12.18,49.13,1039.6,4.48,65.65,995.71,-9.25,33.57,730.38,7.34,90.48,1039.38,Yes
20.35,2795.52,39.62,33.43,79.01,109.5,6.54,73.45,1011.83,5.54,9.31,1262.96,6.68,78.63,1032.04,-3.05,19.45,1221.55,6.38,93.37,1021.36,-21.79,68.82,1480.2,6.58,82.79,1046.33,24.57,9.57,1347.09,4.35,80.74,1036.7,Yes
19.76,2147.32,26.46,-6.89,65.76,926.11,6.55,65.25,1041.47,13.77,47.28,369.85,4.84,66.37,1022.57,-19.81,33.94,1156.37,7.72,92.17,950.38,-29.85,2.59,837.47,5.33,66.69,980.7,-13.51,84.11,978.36,4.34,99.6,1049.43,Yes
23.52,2396.99,32.98,14.39,49.85,1721.12,4.1,76.85,1035.75,-11.01,61.87,733.16,7.85,85.61,1012.32,-0.71,70.68,1035.59,6.49,96.52,972.6,-20.22,38.17,1232.35,6.01,94.11,967.91,24.43,42.74,572.11,6.04,63.92,952.45,Yes
25.46,1981.86,32.45,22.78,39.42,1838.55,5.76,62.9,950.62,-29.36,62.69,776.62,5.32,64.96,991.04,39.51,59.81,743.71,4.04,87.38,1041.41,12.46,72.69,339.45,5.97,85.82,954.24,-10.87,20.71,668.3,4.26,81.38,1031.2,Yes
4.47,321.13,12.99,44.88,171.42,3732.78,3.35,37.83,942.3,-36.45,135.92,3712.16,3.05,33,1055.75,45.52,128.32,2786.23,3.31,36.51,940.74,46.01,92.94,2047.24,1.59,38.59,942.69,42.28,171.89,2913.36,3.45,21.24,1059.97,No
17.9,2408.71,36.17,-9.98,22.18,668.32,6.35,71.22,965.19,29.91,6.25,1417.85,5.64,64.72,996.31,-0.74,67.23,439,5.75,75.23,1028.97,-12.54,40.48,504.35,7.94,72.48,1048.87,28.5,48.49,1440.01,5.42,72.49,968.77,Yes
25.9,2625.29,22.34,19.46,12.19,914.57,6.93,89.12,1023.89,-20.58,25.78,401.82,4.09,99.39,1040.93,7.5,35.34,942.42,4.49,96.86,1020.54,-24.29,31.27,74.46,5.68,97.59,959.5,-14.28,25.69,1441.99,4.22,95.23,1004.11,Yes
5.74,586.97,11.74,49.43,105.42,2057.24,0.59,30.86,1051.95,-36.88,97.87,2663.38,3.16,23.88,1059.34,43.43,155.11,2729.99,0.25,17.01,1057.68,-33.29,136.4,3957.67,2.96,3.57,945.29,48.97,131.34,3419.73,1.31,11.96,1058.43,No
27.32,2747.59,26.21,29.51,74.17,1774.98,7.12,58.06,1025.61,11.88,66.4,1728.78,4.97,68.99,982.05,-12.68,23.24,1147.48,5.06,50.19,963.4,8.07,88.88,1139.08,4.38,71.23,991.7,7.08,39.26,670.43,7.09,76.38,998.17,Yes
13.23,1150.79,8.93,-31.87,113.58,3766.78,1.34,26.65,1056,-34.13,120.61,3260.02,0.22,39.62,1054.79,-36.76,93.58,3867.4,3.02,27.13,1053.99,-37.27,174.66,2221.82,0.2,18.57,947.94,-32.47,147,3734.37,2.96,18.1,946.88,No
28.07,1603.22,33.59,-24.01,13.56,1056.82,4.29,67.26,1044.81,-5.09,6.6,646.18,6.54,83.38,1000.29,-4.6,46.8,694.08,6.73,88.85,998.1,20.27,24.41,1044.74,7.53,80.26,1016.12,16.6,54.47,712.36,5.26,94.94,1008,Yes
14.04,1263.09,10.76,46.34,131.37,2201.81,0.51,11.8,1057.95,41.73,176.64,3612.12,1.49,34.53,940.64,-34.4,155.4,2350.63,0.02,45.59,1056.41,42.69,134.11,2921.03,1.57,7.33,1059.08,46.22,166.83,3367.43,1.12,28.34,944.81,No
10.76,670.69,12.72,43.04,112.68,3427.74,1.95,13.39,1058.86,-36.23,135.85,3835.67,0.25,39.92,941.17,-38.29,157.71,3339.44,0.07,17.53,1053.73,-37.84,148.78,3261.72,3.35,49.4,1054.27,-38.85,109.2,3210.49,1.6,19.76,943.84,No
0.72,1308.79,5.34,-31.38,120.38,3089.7,0.59,18.08,1059.69,-34.39,177.46,2967.16,3.33,48.37,948.56,-34.53,114.2,2291.19,3.07,39.13,941.07,44.63,156.57,2835.41,2.78,44.75,948.1,47.89,136.94,2556.77,3.3,29.92,943.01,No
7.22,879.54,6.32,-37.92,122.63,2088.92,1.44,37.66,1057.48,45.15,98.11,2615.89,2.57,26.5,1054.53,43.51,146.38,2722.85,1.09,44.39,942.08,-34.85,126.89,2536.09,2.02,39.02,1055.25,46.08,120.7,2938.73,3.4,8.28,1053.34,No
0.86,507.84,9.87,-37.03,123.84,3292.79,2.72,38.57,1055.26,42.55,96.63,2321.01,1.26,0.82,1052.25,48.05,163.05,3386.66,1.58,3.25,1058.3,41.39,96.88,2255.67,2.56,11.7,944.87,-31.22,169.22,3227.76,0.16,27.89,944.37,No
28.7,2843.93,28.01,-18.25,35.34,120.92,6.45,87.89,989.9,-28.58,71.28,1206.64,6.02,72.12,966.04,-6.04,72.17,460.71,7.54,94.4,983.79,-21.21,16.89,1858.51,7.07,79.55,979.6,2.99,79.59,1708.11,7.19,78.63,1012.55,Yes
6.58,639.64,18.02,-34.48,131.09,3040.78,1.03,13,948.28,41.18,105.43,3572.22,0.15,12.74,940.46,-31.82,134.91,3708.3,1.07,43.63,1057.19,-35.64,92.87,3721.35,2.48,45.13,1059.57,-38.21,116.84,2628.3,2.2,39.64,1055.23,No
16.42,2332.72,32.81,32.95,1.73,1449.84,7.44,71.3,980.2,19.75,15.44,696.99,5.86,78.27,961.1,-8.15,34.3,853.88,4.79,64.29,1005.12,37.58,56.94,114.88,5.31,95.3,996.28,14.55,49.4,690.37,6.04,73.04,971.28,Yes
11.22,684.19,8.99,-35.03,106.35,3953.03,2.38,25.6,1056.14,-39.75,174.3,3487.63,2.93,40.65,944.15,43.5,100.41,2826.9,0.85,45.32,941.87,41.9,148.65,2220.62,2.19,18.4,943.98,-39.74,126.81,3717.71,0.85,26.04,1055.98,No
25.25,2287.44,28.09,17.65,87.05,1252.08,5.88,91.07,1040.48,-24.21,8.31,1407.21,4.09,66.28,974.28,11,82.75,1068.99,5.63,99.88,1036.99,32.05,10.27,103.71,7.08,93.02,960.81,-24.04,1.45,1668.15,4.34,63.76,1048.85,Yes
27.97,2630.31,23.77,3.9,37.11,48.71,5.66,58.52,1049.06,-13.47,29.6,1421.5,7.1,78.03,986.54,-2.77,36.46,894.26,6.71,85.95,951.69,-18.12,50.68,661.63,7.97,90.24,1018.8,8.38,1.43,1535.01,5.26,82.16,987.36,Yes
17.57,2848.59,23.26,-29.23,60.9,1624.82,4.3,88.59,973.02,-11.46,23.08,237.43,4.31,61.9,1049.74,-23.55,69.82,1936.64,4.73,74.33,1005.49,-21.48,57.5,1497.58,6.18,50.87,1005.42,-9.49,70.86,1806.27,7.27,87.71,1018.3,Yes
20.07,2305.46,39.21,-6.3,59.71,1358.79,7.56,67.45,996.25,-3.56,67.55,1948.8,7.71,54.92,984.64,2.61,58.75,1152.92,6.93,81.48,1022.18,28.43,8.24,1741.78,6.17,87.94,985.87,2.57,24.53,1978.45,7.82,86.65,1003.89,Yes
11.12,326.42,19.36,45.48,103.36,3483.66,2.21,9.86,1054.37,-31.6,113.52,2669.79,0.83,37.99,942.28,-31.26,152.51,3363.9,2.92,30.24,940.96,-34.58,179.28,3358.47,0.33,28.09,1055.59,48.43,159.4,3203.57,0.38,44.91,1052.41,No
23.6,2648.21,31.86,-14.89,78.25,478.13,4.52,68.12,1028.12,11.33,73.5,1494.97,4.96,98.2,983.68,34.66,43.94,831.74,5.34,95.69,1002.41,24.9,5.56,1777.68,6.49,83.32,999.01,17.04,42.02,1828.38,7.79,71,969.97,Yes
17.49,1860.74,31.99,21.75,35.89,643.12,7.07,79.9,1010.15,-6.59,78.63,650.62,5.89,83.58,959.17,12.24,24.47,1239.21,5.28,61.58,965.69,-14.05,21.92,953.95,6.62,95.22,1002.61,27.99,49.44,829.01,5.27,67.82,1042.54,Yes
23.87,1910.36,25.02,2.6,9.95,196.7,7.25,77.95,1044.34,-27.9,78.26,1850.22,6.11,54.5,1011.89,-21.52,60.86,1622.89,5.72,97.83,1008.52,-17.64,50.96,1184.52,7.28,78.77,1010.14,37.32,69.71,567.7,4.91,52.43,1024.54,Yes
2.39,486.05,8.21,-38.36,165.23,2176.62,0.52,37.92,945.56,-31.42,109.75,3406.29,3.35,18.82,940.8,42.26,150.45,2766.32,1.1,44.33,940.01,-33.35,96.08,2119.28,1.67,23.43,1054.24,45.18,135.38,3907.81,0.82,2.15,1054.31,No
9.16,357.14,15.87,48.43,102.81,2333.7,0.08,46.05,943.51,-36.36,165.31,2037.98,2.75,0.26,946.37,-38.75,158.3,2211.88,2.31,41.68,942.09,45.06,167.14,3323.24,3.12,12.74,1057.8,43.43,102.34,2050.9,2.1,31.84,943.26,No
3.65,1461.1,15.52,44.45,118.09,3473.36,0.96,6.71,1058.72,45.74,95.08,3620.67,0.98,26.49,1058.87,43.5,127.28,2455.35,3.2,28.47,1051.01,-35.72,151.9,2316.16,0.75,13.66,1051.96,-36.4,106.19,2229.63,2.53,10.16,944.23,No
6.43,1470.36,12.19,-38.67,134.65,3959.15,2.5,23.52,942.16,41.82,99.39,2014.81,0,17.4,947.72,-31.85,171.35,3464.01,3.12,11.11,1056.49,49.3,114.36,3731.75,2.83,13.22,1053.71,47.98,130.65,3211.83,2.01,32.01,941.5,No
17.03,2012.35,30.76,-20.89,52.69,456.09,4.51,58.05,971.12,31.32,43.17,32.75,6.61,73.58,1003.1,-27.35,37.77,1036.17,6.51,93.32,1014.51,35.37,69.66,1863.97,4.12,77.38,1015.68,-3.73,30.89,1631.89,7.57,82.35,984.03,Yes
3.58,1346.29,2.77,46.67,124.62,2832.64,0.24,3.53,1058.55,46.44,177.73,2462.41,0.84,24.77,944.44,-37.55,144.77,3080.35,1.35,36.37,1052.73,-34.57,145.75,2231.1,3.49,48.05,942.45,-35.41,168.51,2797.88,0.86,4.06,943.99,No
0.59,1022.2,16.7,41.82,112.67,2088.53,2.78,8.47,1058.35,-31.91,137.43,3155.39,2.33,42.45,946.72,-35.44,143.38,3428.49,3.01,46.79,944.21,-36.95,156.15,2980.82,3.17,30.83,1053.35,48.85,158.48,3058.99,2.07,38.57,942,No
7.35,328.88,17.9,-34.79,174.98,2286.15,1.23,41.41,1053.94,44.01,139.58,3307.12,2.9,37.31,1056.44,-36.33,93.67,2481.69,2.3,34.1,940.38,43.79,160.33,3553.08,0.54,5.3,1056.15,41.18,131.62,3188.76,3.43,18.72,944.51,No
13,737.29,18.2,41.25,116.47,3313.42,2.97,6.89,948.31,49.22,153.6,2886.86,0.66,27.31,1053.83,-34.95,168.64,2385.99,1.63,38.57,1051.09,41.3,168.86,3617.24,2.38,22.46,1055.37,-37.29,160.36,2531.71,0.93,3.26,947.99,No
2.68,489.85,15.86,47.96,154.04,2791.49,3.34,27.54,1057.81,41.63,92.34,2252.26,2.82,33.92,1051.63,46.97,117.69,2205.88,0.48,25.09,1056.78,48.9,164.94,3234.74,0.81,30.06,945.39,-33.35,138.91,3996.71,2.83,21,1059.2,No
13.35,1171.46,11.68,49.87,93.54,3923.26,1.65,31.88,1059.71,46.78,170.3,3208.17,0.16,11.51,1053.77,-31.79,123.98,2170.45,0.42,42.65,945.34,-38.03,172.44,3175.39,2.68,42.61,941.56,48.11,122.46,2434.48,2.78,18.6,948.6,No
9.02,995.29,9.54,-33.63,91.42,2968.67,0.5,28.44,945.02,-35.73,140.43,2235.31,1.96,19.05,1056.19,-32.22,107.51,3106.36,3.24,6.24,1056.17,43.72,167.81,2915.43,1.51,16.62,1056.02,47.68,132.22,2918.06,2.54,14.63,1058.77,No
21.69,2637.79,33.51,-16.78,40.17,847.41,7.72,95.11,981.02,-0.57,26.9,1583.92,7.69,95.21,1007.54,27.59,13.65,1071.56,6.75,59.06,992.52,24.39,11.75,1747.26,7.38,51.24,987.42,33.41,20.97,786.15,7.16,82.11,973.02,Yes
25.04,1895.36,27.29,-21.99,34.1,704.28,6.55,63.83,1033.33,34.96,30.24,275.37,5.02,77.5,1046.72,32,11.47,1788.51,7.49,97.98,1022.81,4.11,74.03,807.3,7.01,92.87,1048.18,4.91,83.17,1433.61,4.59,75.58,1033.91,Yes
23.91,2195.91,39.61,-20.94,56.29,299.77,4.31,61.63,1006.44,1.46,45.06,447.94,6.79,70.28,974.54,-20.93,82.79,1522.48,4.29,71.35,1000.61,9.43,12.58,1595.88,7.99,66.25,953.6,14.41,69.68,22.95,5.11,57.82,961,Yes
23.09,1901.29,38.18,25.75,18.7,1636.96,6.73,54.04,982.94,35.18,36.3,1969.89,4.02,67.76,1008.73,-11.72,82.92,1440.95,5.23,70.97,952.36,27.66,51.11,1958.57,4.62,54.21,1029.16,21.65,79.8,1957.27,6.44,77.22,1019.12,Yes
7.74,59.68,4.59,-32.45,134.46,2429.88,0.07,33.2,944.84,-35.75,177.13,3172.1,0.53,23.97,947.92,43.16,104.97,2211.81,0.49,27.64,1055.7,46.69,91.08,2621.68,1.72,28.26,947.16,-31.47,177.79,3336.02,3.02,22.4,940.78,No
0.49,1102.36,17.12,47.92,121.65,2744.74,2.87,36.03,1052.13,48.5,136.51,2082.92,3.29,35.48,1056.82,41.66,112.55,3887.15,2.21,42.99,944.86,44.51,173.44,2336.74,1.86,34.87,945.16,41.46,149.55,3705.69,1.94,17.59,1059.25,No
10.74,823.64,13.07,49.86,159.08,2506.72,2.44,40.01,1059.85,-31.17,92.03,2403.06,3.03,36.98,946.22,49.62,117.5,3202.47,1.55,25.87,943.83,43.48,147.19,2721.24,2.76,6.61,1052.06,-37.06,173.13,2720.17,1.61,16.35,943.3,No
4.7,705.92,14.66,42.42,146.95,2198.68,2.14,20.67,1055.17,44.11,144.26,2418.2,1.89,31.82,1059.6,43.39,150.38,2794.53,0.93,34.27,941.9,43.77,111.91,3253.68,0.24,13.09,942.5,-39.74,167.57,3300.26,0.71,25.02,1056.87,No
28.73,2699.57,28.85,7.74,26.19,1586.18,6.97,88.86,1042.93,8.91,29.61,1746.59,4.38,99.85,970.93,32.22,21.22,1594.63,5.44,75,1006.41,20.63,86.95,1710.78,6.26,64.66,1040.39,-11.64,53.49,868.74,7.44,84.8,992.19,Yes
8.06,999.13,9.11,-36.54,151.81,2845.18,2.45,23.48,940.29,49.47,169.43,2609.12,1.36,0.12,943.74,48.34,159.7,3236.08,1.3,10.73,1057.96,44.14,160.24,3177.64,1.85,35.34,943.4,-32.34,130.24,2662.8,0.36,43.61,1053.23,No
16.79,2958.09,28.8,-20.23,19.79,1584.43,5.27,79.29,1019.93,29.34,8.78,387.41,6.25,88.06,993.68,3.02,63.85,812.67,7.24,52.52,987.79,12.3,10.99,1777.79,4.86,54.57,1004.58,-5.86,34.64,410.3,5.29,58.37,1032.52,Yes
25.57,1996.51,32.13,-4.06,7.02,1281.9,6.91,59.05,950.61,29.03,87.12,1295.92,4.75,77.4,997.14,24.58,40.85,1147.48,6.55,68.33,952.76,10.38,69.31,1786.46,4.81,50.75,957.43,-17.35,88.2,1906.73,7.12,78.42,1033.87,Yes
4.84,1361.19,10.2,-34.91,148.79,3598.33,0.09,33.7,947.19,-38.47,112.78,2758.04,1.58,17.82,947.68,43.64,115.71,2938.11,2.48,14.22,943.46,49.89,165.04,2068.54,2,40.75,947.87,-39.12,133.36,2607.78,0.1,43.21,946.4,No
25.78,2098.03,27.06,-20.74,58.45,619.42,6.4,58.63,967.51,-27.69,89.14,925.59,5.91,70.98,1004.81,28.14,23.55,1794.93,4.88,94.47,1006.63,-12.46,44.3,985.24,5.15,93.71,1002.28,25.61,36.02,667.25,6.7,87.45,964.07,Yes
20.26,2504.54,23.42,11.74,24.14,848.27,6.32,59.52,1006.71,2.09,46.31,683.26,6.54,53.01,961.57,-28.32,58.75,498.44,6.6,90.49,1019.97,25.05,13.95,354.06,4.77,93.07,960.59,17.88,51.69,313.75,6.85,67.8,954.3,Yes
15.07,1660.09,37.67,-21.66,89.94,1932.03,7.86,89.1,977.91,28.61,14.46,779.16,6.36,55.53,1038.41,27.53,35.42,871.81,5.02,72.92,994.4,-1.54,56.66,1882.45,6.36,87.9,1046.56,-20.78,0.98,810.1,6.96,60.03,1001.35,Yes
15.9,1619.36,38.8,26.13,5.36,445.19,4.59,84.05,970.21,36.51,84.83,79.11,6.96,79.5,984.44,8.77,55.98,612.5,7.89,62,1037.01,-27.56,64.19,916.82,5.85,99.81,999.14,8.9,44.59,1448.92,7.43,80.9,1048.37,Yes
26.27,2739.53,27.5,-28.63,14.27,450.17,5.21,56.26,1035.36,-17.51,79.51,1017.36,5.99,64.21,954.58,-0.67,25.8,47.81,4.06,97.04,1037.76,21.43,65.43,37.61,4.66,87.22,979.93,-23.3,19.14,1874.74,6.09,51.72,1018.39,Yes
21.31,2197.63,26.84,-17.29,20.82,1922,5.6,56.85,1013.93,-2.11,16.22,446.05,7.79,83.42,959.45,27.96,86.48,872.98,6.59,52,995.02,-16.45,52.75,1051.94,6.05,87.58,962.12,19.89,66.02,520.61,5.09,92.33,1024.12,Yes
12.14,117.7,11.93,45.64,146.74,2396.63,2.44,32.94,944.29,-39.5,93.91,2483.39,2.32,18.22,1058.72,47.81,174.13,3795.43,1.94,40.26,1051.88,-34.92,141.55,3262.15,0.17,31.44,1059.09,46.32,146.66,2751.3,2.91,26.23,1058.54,No
23.43,2107.62,22.03,10.91,7.04,838.87,7.29,70.14,1020.13,1.83,44.23,1877.28,5.49,50.77,1048.97,37.82,61.24,1351.27,4.18,65.11,961.15,1.95,40.26,252.31,6.44,62.32,979.37,-16.07,54.91,1441.48,6.53,66.23,988.84,Yes
18.52,1500.62,21.11,-28.42,68.8,1490.39,5.4,59.48,1042.76,21.31,70.78,945.05,5.77,80.6,958.1,-22.42,15.29,1320.11,4.03,53.4,952.42,-23.91,19.34,1253.16,5.32,64.1,978.31,-9.47,42.12,942.19,7.05,96.29,979.45,Yes
20.58,1800.36,31.71,0.2,9.94,678.16,4.05,81.33,1003.03,17.42,26.6,736.89,7.77,69.48,1040.69,38.82,6.73,1064.34,4.85,94.43,1029.06,7.23,6.95,1210.88,6.59,74.44,1020.45,33.76,45.96,1909.44,7.92,80.71,979.11,Yes
16.92,1844.15,28.29,-0.91,52.66,197.81,7.61,57.19,981.07,-14.67,61.99,381.07,5.24,80.12,1033.56,-13.42,13.06,127.54,6.27,63.26,962.61,4.74,64.32,673.91,4.94,73.68,977.89,-27.8,48.65,1543,5.19,74.32,953.41,Yes
12.01,1326.42,6.77,-35.05,177.88,2577.42,2.32,31.84,948.9,47.74,109.9,3471.53,1.83,15.44,1051.08,-38.45,140.83,3938.66,0.86,35.68,945.53,-39.59,142.74,2745.91,0.58,4.6,1057.74,45.67,95.68,3549.83,1.81,33.69,1055.83,No
3.28,837.02,4.45,-38,170.18,3666.56,0.92,18.6,943.05,-39.43,134.76,3511.79,1.78,22,1052.81,44.28,150.72,3223.08,1.78,39.42,947.23,-38.49,163.06,2102.95,1.63,18.09,1054.14,-32.39,118.75,2688.97,0.9,10.06,1054.5,No
8.96,1090.05,9.87,-35.59,106.12,3805.29,2.65,8.09,941.65,48.08,148.79,2139.91,2.84,12.57,941.79,-39.18,119.16,3643.97,2.17,23.88,948.05,45.25,98.29,3988.33,1.67,23.14,944.8,-32.75,102.45,3601.54,2.92,23.98,1051.62,No
4.16,1479.21,3.43,43.84,149.53,3866.12,0.36,46.09,1052.14,47.74,117.66,3423.19,0.7,23.65,1056.81,47.74,164.97,2655.51,1.47,42.94,1057.92,41.12,111.31,2541.69,1.15,30.13,1052.59,42.99,91.66,3177.55,0.67,27.55,1052.47,No
24.58,2406.54,22.3,6.06,6.94,259.9,4.03,80.94,1027.48,36.92,42.46,1055.8,6.45,99.25,1046.93,12.44,59.57,1163.06,5.6,83.62,990.34,-9.14,7.55,1677.9,7.65,75.17,997.55,7.5,84.28,1753.63,7.65,94.77,1010.44,Yes
8.1,621.73,1.28,41.95,128.41,3779.14,0.67,14.67,947.77,-35.28,141.53,3749.08,2.57,42.09,1053.02,43.74,103.87,3503.68,1.13,27.35,1059.59,-37.2,103.05,3078.73,3.46,37.85,1058.48,46.71,116.28,3210.06,0.89,11.91,940.61,No
5.28,465,12.38,-35.32,149.79,3917.94,1.62,38.36,1052.96,41.91,100.24,3663.48,1.47,47.4,1057.48,-33.77,146.84,2069.63,2.58,7.86,1052.19,-39.3,123.15,2661.46,1.12,20.27,1053.73,-35.19,116.04,3980.04,3.17,23.35,948.23,No
9.78,869.59,12.1,-35.66,112.09,2725.67,2.04,35.36,1055.46,44.54,177.58,3266.93,2.62,36.09,1057.13,49.55,158.18,3912.56,1.58,1.92,945.04,-36.13,94.65,3304.77,1.13,10.21,1056.46,48.87,103.72,2690.91,1.27,21.56,1058.69,No
23.07,2328.15,33.45,4.79,78.68,792.25,7.2,59.92,992.49,-16.7,73.97,924.95,7.89,65.55,1016.7,-17.44,53.64,316.42,7.58,82.74,1024.88,-29.01,14.94,1585.13,7.81,62.5,991.32,-26.38,25.45,1184.67,4.74,62.74,991.69,Yes
1.7,1323.88,7.21,43.19,142.01,2639.52,0.44,13.16,940.03,48.79,166.61,2635.56,1.1,35,946.43,48.69,94,2412.8,1.5,20.15,1055.47,-34.81,125.22,3333.54,1.46,34.32,941.92,-33.01,120.8,3657.73,1.99,46.46,944.87,No
22.05,2286.77,23.18,16.93,31.16,1535.77,6.51,79.8,1019.17,26.99,78.05,923.03,7.65,69.47,994.23,-9.4,18.64,1222.93,6.15,96.89,998.25,-24.62,79.29,485.23,6.34,97.99,953.46,-12.24,86.16,1425.95,5.58,87.77,954.95,Yes
26.81,2431.85,26.09,12.36,20.42,8.63,4.7,60.4,953.99,15.48,24.53,536.72,6.64,61.95,1021.4,-29.93,56,1485.16,4.75,85.55,955.39,-15.02,55.1,819.55,4.52,76.55,1047.59,33.61,78.99,849.47,5.43,67.19,1024.46,Yes
25.05,1688.02,38.04,34.05,59.69,449.81,6.64,77.57,1018.23,25.6,63.77,598.94,5.09,73.04,1016.16,-20.31,36.54,1245.01,5.75,57.85,1003.9,28.6,85.71,400.33,5.31,71.05,1016.15,26.48,56.07,1992.08,7.71,70.82,954.68,Yes
5.27,539.44,15.97,49.22,144.67,2013.61,2.59,9.22,1054.68,-32.59,104.05,2802.93,0.69,11.99,941.8,47.89,119.04,2279.25,1.11,35.24,1051.01,-33.89,130.89,2454.14,0.7,16.28,941.41,-31.28,121.19,3252.89,1.97,11.18,1054.04,No
22.72,2054.88,23.31,11.42,40.06,433.12,5.51,91.93,1019.78,30.34,78.71,782.76,6.56,64.38,1016.79,31.5,88.93,399.55,4.66,58.68,1033.12,22.08,40.62,602.63,5.15,52.24,957.45,21.96,50.12,32.47,7.3,60.2,967.6,Yes
22.54,1780.68,29.96,21.48,18.75,1357.43,6.63,62.51,1000.5,20.76,62.18,928.77,7.78,68.21,960.92,-21.4,24.98,160.75,4.44,78.57,995.64,-24.99,59.24,1325.8,4.98,83.38,981.42,-12.99,63.75,298.86,7.06,77.16,1017.91,Yes
12.92,943.59,11.6,48.99,103.85,3143.04,3.2,0.14,1059.59,-35.49,125.76,3137.47,1.72,4.66,1057.92,-35.75,168.56,2579.01,1.96,35.95,1055.22,-37.36,144.55,2438.53,2.22,11.42,942.9,-31.18,178.44,2518.44,1.41,29.65,940.77,No
8.02,589.91,15.72,49.45,149.76,3940.32,2.7,9.78,948.42,-34.04,144.59,2164.52,3.42,39.72,1055.17,41.17,118.65,2800.29,1.8,34.69,1056.82,46.71,175.3,2913.91,3.48,14.7,1055.16,-39.84,169.94,3076.18,2.54,14.29,947.91,No
22.44,2560.6,29.02,-23.21,5.81,1651.3,4.78,50.52,980.69,0.45,31.97,1020.37,7.88,92.76,1024.67,30.2,19.13,1858.62,7.78,56.12,1033.83,35.98,41.46,1438.62,6.06,91.73,1022.88,28.26,27.07,415.6,6.85,68.46,967.71,Yes
4.61,731.66,2.92,-32.82,103.97,3690.44,1.28,33.65,941.23,-35.64,156.3,3165.07,3.07,47.52,947.04,-36.63,113.35,3951.72,1.07,41.66,1054.81,43.56,179.22,2134.88,1.11,32.27,944.39,-32.64,157.39,3034.63,2.43,35.05,1059.81,No
22.42,2900.28,38.81,10.43,43.8,1287.48,7.64,53.54,972.14,-29.64,81.04,1141.11,5.97,58.97,1046.5,-19.83,18.51,1922.37,4.11,62.45,989.89,31.87,25.51,1302.01,6.11,97.86,981.28,35.05,67.12,295.18,4.58,56.48,1019.12,Yes
6.66,784.84,6.73,-31.59,148.75,2244.8,2.2,32.26,1055.76,-35.47,144.35,2173.47,2.13,33.18,942.8,45.67,134.54,3255,0.28,27.62,1056.77,48.68,98.85,3174.69,2.13,37.88,1056.94,43.73,173.46,3488.12,2.44,44.82,943.56,No
26.39,2047.16,30.94,0.49,78.67,1164.39,6.53,70.72,1038.1,-24.02,82.46,671.58,4.89,91.61,987.84,-14.98,33.82,364.53,5.3,55.19,1017.76,-27.42,11.85,336.35,4.17,57.5,1022.44,-23.98,76.11,348.72,5.31,50.58,980.57,Yes
27.06,2162.27,26.07,-4.1,71.21,405.41,6.41,72.45,1047.56,5.5,83.31,350.22,5.67,54.15,1001.4,-3.15,8.62,1706.65,6.53,61,1026.64,31.24,73.73,564.66,7.1,81.26,971.32,3.7,53.04,1498.58,4.82,73.18,964.29,Yes
19.24,1899.2,38.21,-28.39,3.21,54.47,5.03,82.36,1018.35,-16.89,7.65,720.01,4.86,60.99,1016.91,-14.25,36.83,1062.4,5.07,50.97,978.9,-22.53,1.41,1459.07,6.64,68.72,995.62,0.92,16.98,1914.39,4.05,67.06,1045.3,Yes
25.1,2398.53,35.71,-13.06,53.83,1657.21,5.7,52.53,994.8,35.37,58.09,813.35,7.38,55.89,994.53,28.99,43.44,1044.15,6.23,68.61,1029.43,-12.29,87.27,605.96,7.28,68.41,1039.28,-23.91,26.96,420.71,5.39,52.86,988.34,Yes
14.48,40.41,9.69,48.72,167.93,3483.57,0.87,1.07,941.85,44.34,168.26,2218.98,1.42,11.8,1056.75,45.41,108.6,2128.2,0.76,44.51,947.99,42.79,147.19,2184.43,1.99,7.22,1055.66,47.26,108.31,3408.59,3.44,46.71,944.51,No
28.05,1596.07,28.43,19.33,76.37,1212.08,6.44,82.85,994.04,-28.17,34.39,177.86,7.96,88.54,958.72,-10.34,66.31,894.92,5.44,52.39,1026.97,6.78,9.13,672.27,6.53,69.98,996.59,-0.62,86.67,455.98,4.14,59.81,1043.22,Yes
0.82,465.81,10.83,-34.69,153.2,2824.35,1.53,27.55,1057.63,42.98,119.5,2432.27,2.19,45.38,1052.34,44.88,137.23,3673.36,2.9,37.13,943.97,-39.79,131.15,3482.63,2.72,42.87,943.89,-34.74,150.29,3749.03,0.61,47.6,1056.67,No
